1784555950.976771
1784555950.981632	event: response.reasoning_summary_text.delta
1784555950.986158	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " is", "sequence_number": 25}
1784555950.990560
1784555950.995520	event: response.reasoning_summary_text.delta
1784555950.999993	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " \"", "sequence_number": 26}
1784555951.004543
1784555951.009258	event: response.reasoning_summary_text.delta
1784555951.013582	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "orange", "sequence_number": 27}
1784555951.018275
1784555951.022921	event: response.reasoning_summary_text.delta
1784555951.027259	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " ", "sequence_number": 28}
1784555951.031962
1784555951.036431	event: response.reasoning_summary_text.delta
1784555951.040663	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "4", "sequence_number": 29}
1784555951.045455
1784555951.049910	event: response.reasoning_summary_text.delta
1784555951.054674	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "7", "sequence_number": 30}
1784555951.059414
1784555951.063705	event: response.reasoning_summary_text.delta
1784555951.068456	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "2", "sequence_number": 31}
1784555951.072949
1784555951.077811	event: response.reasoning_summary_text.delta
1784555951.082685	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "9", "sequence_number": 32}
1784555951.087113
1784555951.091709	event: response.reasoning_summary_text.delta
1784555951.096451	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "\".", "sequence_number": 33}
1784555951.100712
1784555951.105598	event: response.reasoning_summary_text.delta
1784555951.110092	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " I", "sequence_number": 34}
1784555951.114427
1784555951.119361	event: response.reasoning_summary_text.delta
1784555951.123765	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " will", "sequence_number": 35}
1784555951.128217
1784555951.132978	event: response.reasoning_summary_text.delta
1784555951.137346	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " listen", "sequence_number": 36}
1784555951.141885
1784555951.146544	event: response.reasoning_summary_text.delta
1784555951.150851	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " to", "sequence_number": 37}
1784555951.155699
1784555951.160286	event: response.reasoning_summary_text.delta
1784555951.164581	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " the", "sequence_number": 38}
1784555951.169300
1784555951.174103	event: response.reasoning_summary_text.delta
1784555951.178757	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " audio", "sequence_number": 39}
1784555951.183332
1784555951.187544	event: response.reasoning_summary_text.delta
1784555951.192422	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " to", "sequence_number": 40}
1784555951.196871
1784555951.201187	event: response.reasoning_summary_text.delta
1784555951.206030	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " verify", "sequence_number": 41}
1784555951.210264
1784555951.214459	event: response.reasoning_summary_text.delta
1784555951.219221	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " this", "sequence_number": 42}
1784555951.223445
1784555951.228186	event: response.reasoning_summary_text.delta
1784555951.232923	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " information", "sequence_number": 43}
1784555951.237069
1784555951.241991	event: response.reasoning_summary_text.delta
1784555951.246525	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " and", "sequence_number": 44}
1784555951.250778
1784555951.255582	event: response.reasoning_summary_text.delta
1784555951.259915	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " then", "sequence_number": 45}
1784555951.264209
1784555951.268921	event: response.reasoning_summary_text.delta
1784555951.273234	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " construct", "sequence_number": 46}
1784555951.277920
1784555951.282626	event: response.reasoning_summary_text.delta
1784555951.286803	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " the", "sequence_number": 47}
1784555951.291353
1784555951.295824	event: response.reasoning_summary_text.delta
1784555951.300218	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " response", "sequence_number": 48}
1784555951.305150
1784555951.309497	event: response.reasoning_summary_text.delta
1784555951.313732	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " accordingly", "sequence_number": 49}
1784555951.318498
1784555951.322846	event: response.reasoning_summary_text.delta
1784555951.327672	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": ".\n\n", "sequence_number": 50}
1784555951.332218
1784555951.336586	event: response.reasoning_summary_text.delta
1784555951.341407	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "1", "sequence_number": 51}
1784555951.345754
1784555951.350148	event: response.reasoning_summary_text.delta
1784555951.354940	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": ".", "sequence_number": 52}
1784555951.359158
1784555951.363824	event: response.reasoning_summary_text.delta
1784555951.368397	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " ", "sequence_number": 53}
1784555951.372590
1784555951.377462	event: response.reasoning_summary_text.delta
1784555951.381868	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " **", "sequence_number": 54}
1784555951.386295
1784555951.391066	event: response.reasoning_summary_text.delta
1784555951.395443	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "List", "sequence_number": 55}
1784555951.400144
1784555951.404761	event: response.reasoning_summary_text.delta
1784555951.409019	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "ening", "sequence_number": 56}
1784555951.413646
1784555951.418235	event: response.reasoning_summary_text.delta
1784555951.422609	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " Phase", "sequence_number": 57}
1784555951.427426
1784555951.431752	event: response.reasoning_summary_text.delta
1784555951.435993	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": ":**", "sequence_number": 58}
1784555951.440548
1784555951.444787	event: response.reasoning_summary_text.delta
1784555951.449266	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " I", "sequence_number": 59}
1784555951.453885
1784555951.458096	event: response.reasoning_summary_text.delta
1784555951.462708	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " am", "sequence_number": 60}
1784555951.467242
1784555951.471529	event: response.reasoning_summary_text.delta
1784555951.476442	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " listening", "sequence_number": 61}
1784555951.480842
1784555951.485204	event: response.reasoning_summary_text.delta
1784555951.489986	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " to", "sequence_number": 62}
1784555951.494265
1784555951.498675	event: response.reasoning_summary_text.delta
1784555951.503062	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " the", "sequence_number": 63}
1784555951.507276
1784555951.512275	event: response.reasoning_summary_text.delta
1784555951.516749	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " audio", "sequence_number": 64}
1784555951.520884
1784555951.525484	event: response.reasoning_summary_text.delta
1784555951.529828	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " track", "sequence_number": 65}
1784555951.534071
1784555951.538813	event: response.reasoning_summary_text.delta
1784555951.543071	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": ".\n", "sequence_number": 66}
1784555951.547656
1784555951.552170	event: response.reasoning_summary_text.delta
1784555951.556424	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "2", "sequence_number": 67}
1784555951.561033
1784555951.565573	event: response.reasoning_summary_text.delta
1784555951.569868	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": ".", "sequence_number": 68}
1784555951.574604
1784555951.578896	event: response.reasoning_summary_text.delta
1784555951.583147	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " ", "sequence_number": 69}
1784555951.587874
1784555951.592141	event: response.reasoning_summary_text.delta
1784555951.596740	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " **", "sequence_number": 70}
1784555951.601407
1784555951.605683	event: response.reasoning_summary_text.delta
1784555951.610451	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "Verification", "sequence_number": 71}
1784555951.614842
1784555951.619012	event: response.reasoning_summary_text.delta
1784555951.623897	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": ":**", "sequence_number": 72}
1784555951.628300
1784555951.632663	event: response.reasoning_summary_text.delta
1784555951.637460	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " I", "sequence_number": 73}
1784555951.641679
1784555951.646094	event: response.reasoning_summary_text.delta
1784555951.650760	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " hear", "sequence_number": 74}
1784555951.654954
1784555951.659533	event: response.reasoning_summary_text.delta
1784555951.664101	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " a", "sequence_number": 75}
1784555951.668400
1784555951.673286	event: response.reasoning_summary_text.delta
1784555951.677852	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " speaker", "sequence_number": 76}
1784555951.682038
1784555951.686751	event: response.reasoning_summary_text.delta
1784555951.691152	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " saying", "sequence_number": 77}
1784555951.695383
1784555951.699965	event: response.reasoning_summary_text.delta
1784555951.704217	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " \"", "sequence_number": 78}
1784555951.708807
1784555951.713504	event: response.reasoning_summary_text.delta
1784555951.717736	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "The", "sequence_number": 79}
1784555951.722445
1784555951.726934	event: response.reasoning_summary_text.delta
1784555951.731548	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " secret", "sequence_number": 80}
1784555951.736409
1784555951.740763	event: response.reasoning_summary_text.delta
1784555951.745320	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " audio", "sequence_number": 81}
1784555951.750047
1784555951.754319	event: response.reasoning_summary_text.delta
1784555951.759287	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " marker", "sequence_number": 82}
1784555951.763695
1784555951.768058	event: response.reasoning_summary_text.delta
1784555951.772939	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " is", "sequence_number": 83}
1784555951.777339
1784555951.781794	event: response.reasoning_summary_text.delta
1784555951.786316	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " orange", "sequence_number": 84}
1784555951.790588
1784555951.795220	event: response.reasoning_summary_text.delta
1784555951.800014	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " ", "sequence_number": 85}
1784555951.804275
1784555951.809064	event: response.reasoning_summary_text.delta
1784555951.813471	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "4", "sequence_number": 86}
1784555951.817793
1784555951.822578	event: response.reasoning_summary_text.delta
1784555951.826910	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "7", "sequence_number": 87}
1784555951.831274
1784555951.835780	event: response.reasoning_summary_text.delta
1784555951.840014	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "2", "sequence_number": 88}
1784555951.844368
1784555951.848931	event: response.reasoning_summary_text.delta
1784555951.853140	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "9", "sequence_number": 89}
1784555951.857813
1784555951.862383	event: response.reasoning_summary_text.delta
1784555951.866786	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": ".\"\n", "sequence_number": 90}
1784555951.871605
1784555951.875943	event: response.reasoning_summary_text.delta
1784555951.880189	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "3", "sequence_number": 91}
1784555951.884739
1784555951.888998	event: response.reasoning_summary_text.delta
1784555951.893756	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": ".", "sequence_number": 92}
1784555951.898511
1784555951.902706	event: response.reasoning_summary_text.delta
1784555951.907406	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " ", "sequence_number": 93}
1784555951.911883
1784555951.916189	event: response.reasoning_summary_text.delta
1784555951.920996	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " **", "sequence_number": 94}
1784555951.925371
1784555951.929762	event: response.reasoning_summary_text.delta
1784555951.934509	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "Response", "sequence_number": 95}
1784555951.938680
1784555951.943246	event: response.reasoning_summary_text.delta
1784555951.947887	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " Construction", "sequence_number": 96}
1784555951.952091
1784555951.956823	event: response.reasoning_summary_text.delta
1784555951.961355	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": ":**", "sequence_number": 97}
1784555951.965689
1784555951.970368	event: response.reasoning_summary_text.delta
1784555951.974813	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " Based", "sequence_number": 98}
1784555951.979057
1784555951.983808	event: response.reasoning_summary_text.delta
1784555951.988159	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " on", "sequence_number": 99}
1784555951.992580
1784555951.997176	event: response.reasoning_summary_text.delta
1784555952.001394	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " the", "sequence_number": 100}
1784555952.005964
1784555952.010419	event: response.reasoning_summary_text.delta
1784555952.014662	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " spoken", "sequence_number": 101}
1784555952.019469
1784555952.023826	event: response.reasoning_summary_text.delta
1784555952.027978	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " words", "sequence_number": 102}
1784555952.032534
1784555952.036894	event: response.reasoning_summary_text.delta
1784555952.041338	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": ",", "sequence_number": 103}
1784555952.046035
1784555952.050242	event: response.reasoning_summary_text.delta
1784555952.054738	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " the", "sequence_number": 104}
1784555952.059311
1784555952.063553	event: response.reasoning_summary_text.delta
1784555952.068227	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " secret", "sequence_number": 105}
1784555952.072662
1784555952.076973	event: response.reasoning_summary_text.delta
1784555952.081824	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " audio", "sequence_number": 106}
1784555952.086155
1784555952.090401	event: response.reasoning_summary_text.delta
1784555952.095203	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " marker", "sequence_number": 107}
1784555952.099525
1784555952.103964	event: response.reasoning_summary_text.delta
1784555952.108506	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " is", "sequence_number": 108}
1784555952.112764
1784555952.117549	event: response.reasoning_summary_text.delta
1784555952.122100	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " indeed", "sequence_number": 109}
1784555952.126289
1784555952.131024	event: response.reasoning_summary_text.delta
1784555952.135390	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " \"", "sequence_number": 110}
1784555952.139564
1784555952.144263	event: response.reasoning_summary_text.delta
1784555952.148599	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "orange", "sequence_number": 111}
1784555952.153064
1784555952.157731	event: response.reasoning_summary_text.delta
1784555952.162056	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": " ", "sequence_number": 112}
1784555952.166731
1784555952.171324	event: response.reasoning_summary_text.delta
1784555952.175592	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "4", "sequence_number": 113}
1784555952.180324
1784555952.184727	event: response.reasoning_summary_text.delta
1784555952.188887	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "7", "sequence_number": 114}
1784555952.193550
1784555952.197861	event: response.reasoning_summary_text.delta
1784555952.202358	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "2", "sequence_number": 115}
1784555952.207059
1784555952.211288	event: response.reasoning_summary_text.delta
1784555952.215768	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "9", "sequence_number": 116}
1784555952.220298
1784555952.224532	event: response.reasoning_summary_text.delta
1784555952.229449	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "\".\n", "sequence_number": 117}
1784555952.233964
1784555952.238313	event: response.reasoning_summary_text.delta
1784555952.243184	data: {"type": "response.reasoning_summary_text.delta", "item_id": "item_2a3d76d615f8", "output_index": 0, "summary_index": 0, "delta": "4", "sequence_number": 118}
1784555952.247539
1784555952.252118	event: response.reasoning_summary_text.delta
